split,condition,distortion,pair_type,label,probe_clean,probe,reference_clean,probe_family,reference_family,member,score
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-48/FATHER/FM048_F1.png,data/rectification_test/distorted/FAMILY-48__FATHER__FM048_F1__elastic.png,data/split/test/FAMILY-48/FATHER/FM048_F4.png,FAMILY-48,FAMILY-48,FATHER,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-48/FATHER/FM048_F1.png,data/rectification_test/distorted/FAMILY-48__FATHER__FM048_F1__elastic.png,data/split/test/FAMILY-48/FATHER/FM048_F5.png,FAMILY-48,FAMILY-48,FATHER,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-48/FATHER/FM048_F2.png,data/rectification_test/distorted/FAMILY-48__FATHER__FM048_F2__elastic.png,data/split/test/FAMILY-48/FATHER/FM048_F3.png,FAMILY-48,FAMILY-48,FATHER,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-48/FATHER/FM048_F2.png,data/rectification_test/distorted/FAMILY-48__FATHER__FM048_F2__elastic.png,data/split/test/FAMILY-48/FATHER/FM048_F4.png,FAMILY-48,FAMILY-48,FATHER,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-48/FATHER/FM048_F2.png,data/rectification_test/distorted/FAMILY-48__FATHER__FM048_F2__elastic.png,data/split/test/FAMILY-48/FATHER/FM048_F5.png,FAMILY-48,FAMILY-48,FATHER,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-48/FATHER/FM048_F3.png,data/rectification_test/distorted/FAMILY-48__FATHER__FM048_F3__elastic.png,data/split/test/FAMILY-48/FATHER/FM048_F4.png,FAMILY-48,FAMILY-48,FATHER,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-48/FATHER/FM048_F3.png,data/rectification_test/distorted/FAMILY-48__FATHER__FM048_F3__elastic.png,data/split/test/FAMILY-48/FATHER/FM048_F5.png,FAMILY-48,FAMILY-48,FATHER,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-48/FATHER/FM048_F4.png,data/rectification_test/distorted/FAMILY-48__FATHER__FM048_F4__elastic.png,data/split/test/FAMILY-48/FATHER/FM048_F5.png,FAMILY-48,FAMILY-48,FATHER,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-48/MOTHER/FM048_M1.png,data/rectification_test/distorted/FAMILY-48__MOTHER__FM048_M1__elastic.png,data/split/test/FAMILY-48/MOTHER/FM048_M2.png,FAMILY-48,FAMILY-48,MOTHER,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-48/MOTHER/FM048_M1.png,data/rectification_test/distorted/FAMILY-48__MOTHER__FM048_M1__elastic.png,data/split/test/FAMILY-48/MOTHER/FM048_M3.png,FAMILY-48,FAMILY-48,MOTHER,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-48/MOTHER/FM048_M1.png,data/rectification_test/distorted/FAMILY-48__MOTHER__FM048_M1__elastic.png,data/split/test/FAMILY-48/MOTHER/FM048_M4.png,FAMILY-48,FAMILY-48,MOTHER,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-48/MOTHER/FM048_M1.png,data/rectification_test/distorted/FAMILY-48__MOTHER__FM048_M1__elastic.png,data/split/test/FAMILY-48/MOTHER/FM048_M5.png,FAMILY-48,FAMILY-48,MOTHER,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-48/MOTHER/FM048_M2.png,data/rectification_test/distorted/FAMILY-48__MOTHER__FM048_M2__elastic.png,data/split/test/FAMILY-48/MOTHER/FM048_M3.png,FAMILY-48,FAMILY-48,MOTHER,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-48/MOTHER/FM048_M2.png,data/rectification_test/distorted/FAMILY-48__MOTHER__FM048_M2__elastic.png,data/split/test/FAMILY-48/MOTHER/FM048_M4.png,FAMILY-48,FAMILY-48,MOTHER,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-48/MOTHER/FM048_M2.png,data/rectification_test/distorted/FAMILY-48__MOTHER__FM048_M2__elastic.png,data/split/test/FAMILY-48/MOTHER/FM048_M5.png,FAMILY-48,FAMILY-48,MOTHER,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-48/MOTHER/FM048_M3.png,data/rectification_test/distorted/FAMILY-48__MOTHER__FM048_M3__elastic.png,data/split/test/FAMILY-48/MOTHER/FM048_M4.png,FAMILY-48,FAMILY-48,MOTHER,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-48/MOTHER/FM048_M3.png,data/rectification_test/distorted/FAMILY-48__MOTHER__FM048_M3__elastic.png,data/split/test/FAMILY-48/MOTHER/FM048_M5.png,FAMILY-48,FAMILY-48,MOTHER,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-48/MOTHER/FM048_M4.png,data/rectification_test/distorted/FAMILY-48__MOTHER__FM048_M4__elastic.png,data/split/test/FAMILY-48/MOTHER/FM048_M5.png,FAMILY-48,FAMILY-48,MOTHER,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-54/CHILD/FM054_C1.png,data/rectification_test/distorted/FAMILY-54__CHILD__FM054_C1__elastic.png,data/split/test/FAMILY-54/CHILD/FM054_C2.png,FAMILY-54,FAMILY-54,CHILD,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-54/CHILD/FM054_C1.png,data/rectification_test/distorted/FAMILY-54__CHILD__FM054_C1__elastic.png,data/split/test/FAMILY-54/CHILD/FM054_C3.png,FAMILY-54,FAMILY-54,CHILD,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-54/CHILD/FM054_C1.png,data/rectification_test/distorted/FAMILY-54__CHILD__FM054_C1__elastic.png,data/split/test/FAMILY-54/CHILD/FM054_C4.png,FAMILY-54,FAMILY-54,CHILD,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-54/CHILD/FM054_C1.png,data/rectification_test/distorted/FAMILY-54__CHILD__FM054_C1__elastic.png,data/split/test/FAMILY-54/CHILD/FM054_C5.png,FAMILY-54,FAMILY-54,CHILD,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-54/CHILD/FM054_C2.png,data/rectification_test/distorted/FAMILY-54__CHILD__FM054_C2__elastic.png,data/split/test/FAMILY-54/CHILD/FM054_C3.png,FAMILY-54,FAMILY-54,CHILD,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-54/CHILD/FM054_C2.png,data/rectification_test/distorted/FAMILY-54__CHILD__FM054_C2__elastic.png,data/split/test/FAMILY-54/CHILD/FM054_C4.png,FAMILY-54,FAMILY-54,CHILD,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-54/CHILD/FM054_C2.png,data/rectification_test/distorted/FAMILY-54__CHILD__FM054_C2__elastic.png,data/split/test/FAMILY-54/CHILD/FM054_C5.png,FAMILY-54,FAMILY-54,CHILD,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-54/CHILD/FM054_C3.png,data/rectification_test/distorted/FAMILY-54__CHILD__FM054_C3__elastic.png,data/split/test/FAMILY-54/CHILD/FM054_C4.png,FAMILY-54,FAMILY-54,CHILD,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-54/CHILD/FM054_C3.png,data/rectification_test/distorted/FAMILY-54__CHILD__FM054_C3__elastic.png,data/split/test/FAMILY-54/CHILD/FM054_C5.png,FAMILY-54,FAMILY-54,CHILD,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-54/CHILD/FM054_C4.png,data/rectification_test/distorted/FAMILY-54__CHILD__FM054_C4__elastic.png,data/split/test/FAMILY-54/CHILD/FM054_C5.png,FAMILY-54,FAMILY-54,CHILD,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-54/FATHER/FM054_F1.png,data/rectification_test/distorted/FAMILY-54__FATHER__FM054_F1__elastic.png,data/split/test/FAMILY-54/FATHER/FM054_F2.png,FAMILY-54,FAMILY-54,FATHER,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-54/FATHER/FM054_F1.png,data/rectification_test/distorted/FAMILY-54__FATHER__FM054_F1__elastic.png,data/split/test/FAMILY-54/FATHER/FM054_F3.png,FAMILY-54,FAMILY-54,FATHER,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-54/FATHER/FM054_F1.png,data/rectification_test/distorted/FAMILY-54__FATHER__FM054_F1__elastic.png,data/split/test/FAMILY-54/FATHER/FM054_F4.png,FAMILY-54,FAMILY-54,FATHER,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-54/FATHER/FM054_F1.png,data/rectification_test/distorted/FAMILY-54__FATHER__FM054_F1__elastic.png,data/split/test/FAMILY-54/FATHER/FM054_F5.png,FAMILY-54,FAMILY-54,FATHER,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-54/FATHER/FM054_F2.png,data/rectification_test/distorted/FAMILY-54__FATHER__FM054_F2__elastic.png,data/split/test/FAMILY-54/FATHER/FM054_F3.png,FAMILY-54,FAMILY-54,FATHER,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-54/FATHER/FM054_F2.png,data/rectification_test/distorted/FAMILY-54__FATHER__FM054_F2__elastic.png,data/split/test/FAMILY-54/FATHER/FM054_F4.png,FAMILY-54,FAMILY-54,FATHER,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-54/FATHER/FM054_F2.png,data/rectification_test/distorted/FAMILY-54__FATHER__FM054_F2__elastic.png,data/split/test/FAMILY-54/FATHER/FM054_F5.png,FAMILY-54,FAMILY-54,FATHER,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-54/FATHER/FM054_F3.png,data/rectification_test/distorted/FAMILY-54__FATHER__FM054_F3__elastic.png,data/split/test/FAMILY-54/FATHER/FM054_F4.png,FAMILY-54,FAMILY-54,FATHER,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-54/FATHER/FM054_F3.png,data/rectification_test/distorted/FAMILY-54__FATHER__FM054_F3__elastic.png,data/split/test/FAMILY-54/FATHER/FM054_F5.png,FAMILY-54,FAMILY-54,FATHER,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-54/FATHER/FM054_F4.png,data/rectification_test/distorted/FAMILY-54__FATHER__FM054_F4__elastic.png,data/split/test/FAMILY-54/FATHER/FM054_F5.png,FAMILY-54,FAMILY-54,FATHER,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-54/MOTHER/FM054_M1.png,data/rectification_test/distorted/FAMILY-54__MOTHER__FM054_M1__elastic.png,data/split/test/FAMILY-54/MOTHER/FM054_M2.png,FAMILY-54,FAMILY-54,MOTHER,0.36
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-54/MOTHER/FM054_M1.png,data/rectification_test/distorted/FAMILY-54__MOTHER__FM054_M1__elastic.png,data/split/test/FAMILY-54/MOTHER/FM054_M3.png,FAMILY-54,FAMILY-54,MOTHER,0.12
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-54/MOTHER/FM054_M1.png,data/rectification_test/distorted/FAMILY-54__MOTHER__FM054_M1__elastic.png,data/split/test/FAMILY-54/MOTHER/FM054_M4.png,FAMILY-54,FAMILY-54,MOTHER,0.08
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-54/MOTHER/FM054_M1.png,data/rectification_test/distorted/FAMILY-54__MOTHER__FM054_M1__elastic.png,data/split/test/FAMILY-54/MOTHER/FM054_M5.png,FAMILY-54,FAMILY-54,MOTHER,0.14
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-54/MOTHER/FM054_M2.png,data/rectification_test/distorted/FAMILY-54__MOTHER__FM054_M2__elastic.png,data/split/test/FAMILY-54/MOTHER/FM054_M3.png,FAMILY-54,FAMILY-54,MOTHER,0.22
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-54/MOTHER/FM054_M2.png,data/rectification_test/distorted/FAMILY-54__MOTHER__FM054_M2__elastic.png,data/split/test/FAMILY-54/MOTHER/FM054_M4.png,FAMILY-54,FAMILY-54,MOTHER,0.18
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-54/MOTHER/FM054_M2.png,data/rectification_test/distorted/FAMILY-54__MOTHER__FM054_M2__elastic.png,data/split/test/FAMILY-54/MOTHER/FM054_M5.png,FAMILY-54,FAMILY-54,MOTHER,0.1
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-54/MOTHER/FM054_M3.png,data/rectification_test/distorted/FAMILY-54__MOTHER__FM054_M3__elastic.png,data/split/test/FAMILY-54/MOTHER/FM054_M4.png,FAMILY-54,FAMILY-54,MOTHER,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-54/MOTHER/FM054_M3.png,data/rectification_test/distorted/FAMILY-54__MOTHER__FM054_M3__elastic.png,data/split/test/FAMILY-54/MOTHER/FM054_M5.png,FAMILY-54,FAMILY-54,MOTHER,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-54/MOTHER/FM054_M4.png,data/rectification_test/distorted/FAMILY-54__MOTHER__FM054_M4__elastic.png,data/split/test/FAMILY-54/MOTHER/FM054_M5.png,FAMILY-54,FAMILY-54,MOTHER,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-65/CHILD/FM065_C1.png,data/rectification_test/distorted/FAMILY-65__CHILD__FM065_C1__elastic.png,data/split/test/FAMILY-65/CHILD/FM065_C2.png,FAMILY-65,FAMILY-65,CHILD,0.5
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-65/CHILD/FM065_C1.png,data/rectification_test/distorted/FAMILY-65__CHILD__FM065_C1__elastic.png,data/split/test/FAMILY-65/CHILD/FM065_C3.png,FAMILY-65,FAMILY-65,CHILD,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-65/CHILD/FM065_C1.png,data/rectification_test/distorted/FAMILY-65__CHILD__FM065_C1__elastic.png,data/split/test/FAMILY-65/CHILD/FM065_C4.png,FAMILY-65,FAMILY-65,CHILD,0.4
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-65/CHILD/FM065_C1.png,data/rectification_test/distorted/FAMILY-65__CHILD__FM065_C1__elastic.png,data/split/test/FAMILY-65/CHILD/FM065_C5.png,FAMILY-65,FAMILY-65,CHILD,0.1
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-65/CHILD/FM065_C2.png,data/rectification_test/distorted/FAMILY-65__CHILD__FM065_C2__elastic.png,data/split/test/FAMILY-65/CHILD/FM065_C3.png,FAMILY-65,FAMILY-65,CHILD,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-65/CHILD/FM065_C2.png,data/rectification_test/distorted/FAMILY-65__CHILD__FM065_C2__elastic.png,data/split/test/FAMILY-65/CHILD/FM065_C4.png,FAMILY-65,FAMILY-65,CHILD,0.2
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-65/CHILD/FM065_C2.png,data/rectification_test/distorted/FAMILY-65__CHILD__FM065_C2__elastic.png,data/split/test/FAMILY-65/CHILD/FM065_C5.png,FAMILY-65,FAMILY-65,CHILD,0.12
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-65/CHILD/FM065_C3.png,data/rectification_test/distorted/FAMILY-65__CHILD__FM065_C3__elastic.png,data/split/test/FAMILY-65/CHILD/FM065_C4.png,FAMILY-65,FAMILY-65,CHILD,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-65/CHILD/FM065_C3.png,data/rectification_test/distorted/FAMILY-65__CHILD__FM065_C3__elastic.png,data/split/test/FAMILY-65/CHILD/FM065_C5.png,FAMILY-65,FAMILY-65,CHILD,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-65/CHILD/FM065_C4.png,data/rectification_test/distorted/FAMILY-65__CHILD__FM065_C4__elastic.png,data/split/test/FAMILY-65/CHILD/FM065_C5.png,FAMILY-65,FAMILY-65,CHILD,0.1
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-65/FATHER/FM065_F1.png,data/rectification_test/distorted/FAMILY-65__FATHER__FM065_F1__elastic.png,data/split/test/FAMILY-65/FATHER/FM065_F2.png,FAMILY-65,FAMILY-65,FATHER,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-65/FATHER/FM065_F1.png,data/rectification_test/distorted/FAMILY-65__FATHER__FM065_F1__elastic.png,data/split/test/FAMILY-65/FATHER/FM065_F3.png,FAMILY-65,FAMILY-65,FATHER,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-65/FATHER/FM065_F1.png,data/rectification_test/distorted/FAMILY-65__FATHER__FM065_F1__elastic.png,data/split/test/FAMILY-65/FATHER/FM065_F4.png,FAMILY-65,FAMILY-65,FATHER,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-65/FATHER/FM065_F1.png,data/rectification_test/distorted/FAMILY-65__FATHER__FM065_F1__elastic.png,data/split/test/FAMILY-65/FATHER/FM065_F5.png,FAMILY-65,FAMILY-65,FATHER,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-65/FATHER/FM065_F2.png,data/rectification_test/distorted/FAMILY-65__FATHER__FM065_F2__elastic.png,data/split/test/FAMILY-65/FATHER/FM065_F3.png,FAMILY-65,FAMILY-65,FATHER,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-65/FATHER/FM065_F2.png,data/rectification_test/distorted/FAMILY-65__FATHER__FM065_F2__elastic.png,data/split/test/FAMILY-65/FATHER/FM065_F4.png,FAMILY-65,FAMILY-65,FATHER,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-65/FATHER/FM065_F2.png,data/rectification_test/distorted/FAMILY-65__FATHER__FM065_F2__elastic.png,data/split/test/FAMILY-65/FATHER/FM065_F5.png,FAMILY-65,FAMILY-65,FATHER,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-65/FATHER/FM065_F3.png,data/rectification_test/distorted/FAMILY-65__FATHER__FM065_F3__elastic.png,data/split/test/FAMILY-65/FATHER/FM065_F4.png,FAMILY-65,FAMILY-65,FATHER,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-65/FATHER/FM065_F3.png,data/rectification_test/distorted/FAMILY-65__FATHER__FM065_F3__elastic.png,data/split/test/FAMILY-65/FATHER/FM065_F5.png,FAMILY-65,FAMILY-65,FATHER,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-65/FATHER/FM065_F4.png,data/rectification_test/distorted/FAMILY-65__FATHER__FM065_F4__elastic.png,data/split/test/FAMILY-65/FATHER/FM065_F5.png,FAMILY-65,FAMILY-65,FATHER,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-65/MOTHER/FM065_M1.png,data/rectification_test/distorted/FAMILY-65__MOTHER__FM065_M1__elastic.png,data/split/test/FAMILY-65/MOTHER/FM065_M2.png,FAMILY-65,FAMILY-65,MOTHER,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-65/MOTHER/FM065_M1.png,data/rectification_test/distorted/FAMILY-65__MOTHER__FM065_M1__elastic.png,data/split/test/FAMILY-65/MOTHER/FM065_M3.png,FAMILY-65,FAMILY-65,MOTHER,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-65/MOTHER/FM065_M1.png,data/rectification_test/distorted/FAMILY-65__MOTHER__FM065_M1__elastic.png,data/split/test/FAMILY-65/MOTHER/FM065_M4.png,FAMILY-65,FAMILY-65,MOTHER,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-65/MOTHER/FM065_M1.png,data/rectification_test/distorted/FAMILY-65__MOTHER__FM065_M1__elastic.png,data/split/test/FAMILY-65/MOTHER/FM065_M5.png,FAMILY-65,FAMILY-65,MOTHER,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-65/MOTHER/FM065_M2.png,data/rectification_test/distorted/FAMILY-65__MOTHER__FM065_M2__elastic.png,data/split/test/FAMILY-65/MOTHER/FM065_M3.png,FAMILY-65,FAMILY-65,MOTHER,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-65/MOTHER/FM065_M2.png,data/rectification_test/distorted/FAMILY-65__MOTHER__FM065_M2__elastic.png,data/split/test/FAMILY-65/MOTHER/FM065_M4.png,FAMILY-65,FAMILY-65,MOTHER,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-65/MOTHER/FM065_M2.png,data/rectification_test/distorted/FAMILY-65__MOTHER__FM065_M2__elastic.png,data/split/test/FAMILY-65/MOTHER/FM065_M5.png,FAMILY-65,FAMILY-65,MOTHER,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-65/MOTHER/FM065_M3.png,data/rectification_test/distorted/FAMILY-65__MOTHER__FM065_M3__elastic.png,data/split/test/FAMILY-65/MOTHER/FM065_M4.png,FAMILY-65,FAMILY-65,MOTHER,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-65/MOTHER/FM065_M3.png,data/rectification_test/distorted/FAMILY-65__MOTHER__FM065_M3__elastic.png,data/split/test/FAMILY-65/MOTHER/FM065_M5.png,FAMILY-65,FAMILY-65,MOTHER,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-65/MOTHER/FM065_M4.png,data/rectification_test/distorted/FAMILY-65__MOTHER__FM065_M4__elastic.png,data/split/test/FAMILY-65/MOTHER/FM065_M5.png,FAMILY-65,FAMILY-65,MOTHER,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-66/CHILD/FM066_C1.png,data/rectification_test/distorted/FAMILY-66__CHILD__FM066_C1__elastic.png,data/split/test/FAMILY-66/CHILD/FM066_C2.png,FAMILY-66,FAMILY-66,CHILD,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-66/CHILD/FM066_C1.png,data/rectification_test/distorted/FAMILY-66__CHILD__FM066_C1__elastic.png,data/split/test/FAMILY-66/CHILD/FM066_C3.png,FAMILY-66,FAMILY-66,CHILD,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-66/CHILD/FM066_C1.png,data/rectification_test/distorted/FAMILY-66__CHILD__FM066_C1__elastic.png,data/split/test/FAMILY-66/CHILD/FM066_C4.png,FAMILY-66,FAMILY-66,CHILD,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-66/CHILD/FM066_C1.png,data/rectification_test/distorted/FAMILY-66__CHILD__FM066_C1__elastic.png,data/split/test/FAMILY-66/CHILD/FM066_C5.png,FAMILY-66,FAMILY-66,CHILD,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-66/CHILD/FM066_C2.png,data/rectification_test/distorted/FAMILY-66__CHILD__FM066_C2__elastic.png,data/split/test/FAMILY-66/CHILD/FM066_C3.png,FAMILY-66,FAMILY-66,CHILD,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-66/CHILD/FM066_C2.png,data/rectification_test/distorted/FAMILY-66__CHILD__FM066_C2__elastic.png,data/split/test/FAMILY-66/CHILD/FM066_C4.png,FAMILY-66,FAMILY-66,CHILD,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-66/CHILD/FM066_C2.png,data/rectification_test/distorted/FAMILY-66__CHILD__FM066_C2__elastic.png,data/split/test/FAMILY-66/CHILD/FM066_C5.png,FAMILY-66,FAMILY-66,CHILD,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-66/CHILD/FM066_C3.png,data/rectification_test/distorted/FAMILY-66__CHILD__FM066_C3__elastic.png,data/split/test/FAMILY-66/CHILD/FM066_C4.png,FAMILY-66,FAMILY-66,CHILD,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-66/CHILD/FM066_C3.png,data/rectification_test/distorted/FAMILY-66__CHILD__FM066_C3__elastic.png,data/split/test/FAMILY-66/CHILD/FM066_C5.png,FAMILY-66,FAMILY-66,CHILD,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-66/CHILD/FM066_C4.png,data/rectification_test/distorted/FAMILY-66__CHILD__FM066_C4__elastic.png,data/split/test/FAMILY-66/CHILD/FM066_C5.png,FAMILY-66,FAMILY-66,CHILD,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-66/FATHER/FM066_F1.png,data/rectification_test/distorted/FAMILY-66__FATHER__FM066_F1__elastic.png,data/split/test/FAMILY-66/FATHER/FM066_F2.png,FAMILY-66,FAMILY-66,FATHER,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-66/FATHER/FM066_F1.png,data/rectification_test/distorted/FAMILY-66__FATHER__FM066_F1__elastic.png,data/split/test/FAMILY-66/FATHER/FM066_F3.png,FAMILY-66,FAMILY-66,FATHER,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-66/FATHER/FM066_F1.png,data/rectification_test/distorted/FAMILY-66__FATHER__FM066_F1__elastic.png,data/split/test/FAMILY-66/FATHER/FM066_F4.png,FAMILY-66,FAMILY-66,FATHER,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-66/FATHER/FM066_F1.png,data/rectification_test/distorted/FAMILY-66__FATHER__FM066_F1__elastic.png,data/split/test/FAMILY-66/FATHER/FM066_F5.png,FAMILY-66,FAMILY-66,FATHER,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-66/FATHER/FM066_F2.png,data/rectification_test/distorted/FAMILY-66__FATHER__FM066_F2__elastic.png,data/split/test/FAMILY-66/FATHER/FM066_F3.png,FAMILY-66,FAMILY-66,FATHER,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-66/FATHER/FM066_F2.png,data/rectification_test/distorted/FAMILY-66__FATHER__FM066_F2__elastic.png,data/split/test/FAMILY-66/FATHER/FM066_F4.png,FAMILY-66,FAMILY-66,FATHER,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-66/FATHER/FM066_F2.png,data/rectification_test/distorted/FAMILY-66__FATHER__FM066_F2__elastic.png,data/split/test/FAMILY-66/FATHER/FM066_F5.png,FAMILY-66,FAMILY-66,FATHER,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-66/FATHER/FM066_F3.png,data/rectification_test/distorted/FAMILY-66__FATHER__FM066_F3__elastic.png,data/split/test/FAMILY-66/FATHER/FM066_F4.png,FAMILY-66,FAMILY-66,FATHER,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-66/FATHER/FM066_F3.png,data/rectification_test/distorted/FAMILY-66__FATHER__FM066_F3__elastic.png,data/split/test/FAMILY-66/FATHER/FM066_F5.png,FAMILY-66,FAMILY-66,FATHER,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-66/FATHER/FM066_F4.png,data/rectification_test/distorted/FAMILY-66__FATHER__FM066_F4__elastic.png,data/split/test/FAMILY-66/FATHER/FM066_F5.png,FAMILY-66,FAMILY-66,FATHER,0.0
test,distorted_elastic,elastic,genuine,1,data/split/test/FAMILY-66/MOTHER/FM066_M1.png,data/rectification_test/distorted/FAMILY-66__MOTHER__FM066_M1__elastic.png,data/split/test/FAMILY-66/MOTHER/FM066_M2.png,FAMILY-66,FAMILY-66,MOTHER,0.0
